200642992,01,2000856,047036,0,$300000.00,40.817031,-73.918539
200643009,01,2000856,047036,0,$35000.00,40.817031,-73.918539
200657501,01,2006150,047036,0,$260000.00,40.825577,-73.890815
200660016,01,2006150,047036,0,$45000.00,40.825577,-73.890815
200657547,01,2006150,047036,0,$160000.00,40.825577,-73.890815
200657501,01,2006150,047036,0,$260000.00,40.825577,-73.890815
200660016,01,2006150,047036,0,$45000.00,40.825577,-73.890815
200642144,01,2041748,047036,0,$200000.00,40.837692,-73.847272
301015853,01,3392184,059185,0,$500000.00,40.692154,-73.984992
301098452,01,3392184,059185,0,$150000.00,40.692154,-73.984992
301098443,01,3392184,059185,0,$700000.00,40.692154,-73.984992
301216299,01,3392184,018229,0,$150000.00,40.692154,-73.984992
301142831,01,3023555,015094,0,$125000.00,40.664616,-73.985578
301188159,01,3023555,015094,0,$250000.00,40.664616,-73.985578
301195882,01,3023555,015094,0,$10000.00,40.664616,-73.985578
301108147,01,3213369,015094,0,$310000.00,40.632511,-73.933943
301086544,01,3335097,015094,0,$75000.00,40.682233,-73.966635
301086553,01,3335097,053455,0,$50000.00,40.682233,-73.966635
301144973,01,3335097,059185,0,$210000.00,40.682233,-73.966635
301133556,01,3335097,015094,0,$125000.00,40.682233,-73.966635
301192279,01,3335097,015094,0,$450000.00,40.682233,-73.966635
301216262,01,3335097,075914,0,$98000.00,40.682233,-73.966635
301046384,01,3192243,059185,0,$200000.00,40.595817,-73.983116
301139943,01,3192243,015094,0,$120000.00,40.595817,-73.983116
301017897,01,3000349,015094,0,$150000.00,40.692632,-73.985269
301152641,01,3000349,022834,0,$230000.00,40.692632,-73.985269
301098434,01,3000349,015094,0,$100000.00,40.692632,-73.985269
301101448,01,3000349,053455,0,$25000.00,40.692632,-73.985269
301198610,01,3000349,015094,0,$75000.00,40.692632,-73.985269
301196603,01,3000349,015094,0,$50000.00,40.692632,-73.985269
301218590,01,3000349,018229,0,$100000.00,40.692632,-73.985269
301215012,01,3000349,048838,0,$744000.00,40.692632,-73.985269
301085457,01,3124829,015094,0,$300000.00,40.638085,-73.985332
301215021,01,3124829,075914,0,$114000.00,40.638085,-73.985332
300996689,01,3182842,015094,0,$60000.00,40.605383,-73.961584
301106960,01,3182842,015094,0,$210000.00,40.605383,-73.961584
301130657,01,3182842,015094,0,$240000.00,40.605383,-73.961584
301197755,01,3203204,015094,0,$200000.00,40.591133,-73.949833
300998384,01,3149780,015094,0,$150000.00,40.629911,-74.028414
301113961,01,3149780,015094,0,$150000.00,40.629911,-74.028414
301152632,01,3149780,015094,0,$100000.00,40.629911,-74.028414
301037036,01,3149780,075914,0,$600000.00,40.629911,-74.028414
301013221,01,3082152,015094,0,$95000.00,40.661767,-73.908708
301110170,01,3082152,015094,0,$95000.00,40.661767,-73.908708
301110161,01,3082152,015094,0,$250000.00,40.661767,-73.908708
301131111,01,3038027,015094,0,$100000.00,40.666455,-73.937539
301131120,01,3038027,074576,0,$50000.00,40.666455,-73.937539
301189737,01,3038027,015094,0,$90000.00,40.666455,-73.937539
301189746,01,3038027,076462,0,$10000.00,40.666455,-73.937539
301002171,01,3088766,015094,0,$150000.00,40.677177,-73.877599
301101457,01,3088766,015094,0,$70000.00,40.677177,-73.877599
301139934,01,3088766,015094,0,$70000.00,40.677177,-73.877599
301084555,01,3088766,053455,0,$15000.00,40.677177,-73.877599
301072229,01,3157780,015094,0,$190000.00,40.618504,-73.998534
301072238,01,3157780,754761,0,$30000.00,40.618504,-73.998534
301069938,01,3157780,015094,0,$60000.00,40.618504,-73.998534
301070757,01,3157780,015094,0,$75000.00,40.618504,-73.998534
301070668,01,3157780,053455,0,$3000.00,40.618504,-73.998534
301070677,01,3328199,015094,0,$150000.00,40.647805,-73.957441
301120597,01,3328199,059185,0,$500000.00,40.647805,-73.957441
301140977,01,3328199,015094,0,$90000.00,40.647805,-73.957441
301197764,01,3328199,015094,0,$150000.00,40.647805,-73.957441
301230460,01,3328199,018229,0,$150000.00,40.647805,-73.957441
301113239,01,3395031,015094,0,$250000.00,40.637122,-73.924693
301046393,01,3206620,015094,0,$15000.00,40.627334,-73.956687
301234420,01,3206620,015094,0,$100000.00,40.627334,-73.956687
401213922,01,4083254,015094,0,$100000.00,40.706235,-73.905058
401270879,01,4083254,015094,0,$75000.00,40.706235,-73.905058
301108138,01,3426433,015094,0,$125000.00,40.585744,-73.953747
301158985,01,3029309,171548,0,$250000.00,40.675954,-73.971555
301002180,01,3070943,015094,0,$250000.00,40.707648,-73.947841
301002199,01,3070943,059185,0,$25000.00,40.707648,-73.947841
301218607,01,3070943,018229,0,$150000.00,40.707648,-73.947841
401118189,01,4037504,065569,0,$185000.00,40.742508,-73.882098
401211041,01,4037504,054124,0,$75000.00,40.742508,-73.882098
401211130,01,4037504,015094,0,$100000.00,40.742508,-73.882098
401266125,01,4037504,015094,0,$180000.00,40.742508,-73.882098
401248690,01,4037504,018229,0,$80000.00,40.742508,-73.882098
401057976,01,4194703,015094,0,$100000.00,40.695451,-73.838601
401057967,01,4194703,059557,0,$42000.00,40.695451,-73.838601
401224867,01,4194703,015094,0,$150000.00,40.695451,-73.838601
401225866,01,4194703,049789,0,$100000.00,40.695451,-73.838601
401234053,01,4194703,015094,0,$300000.00,40.695451,-73.838601
401280047,01,4194703,075914,0,$818000.00,40.695451,-73.838601
401191278,01,4458453,015094,0,$150000.00,40.745562,-73.949681
401245069,01,4458453,015094,0,$250000.00,40.745562,-73.949681
401249181,01,4458453,018229,0,$110000.00,40.745562,-73.949681
401281037,01,4458453,075914,0,$328000.00,40.745562,-73.949681
401074216,01,4077480,015094,0,$250000.00,40.721247,-73.845476
401074225,01,4077480,059185,0,$50000.00,40.721247,-73.845476
401172538,01,4077480,015094,0,$19000.00,40.721247,-73.845476
401190251,01,4077480,015094,0,$100000.00,40.721247,-73.845476
401121399,01,4077480,015094,0,$35000.00,40.721247,-73.845476
401121433,01,4077480,065569,0,$10000.00,40.721247,-73.845476
401085936,01,4007688,015094,0,$180000.00,40.768207,-73.921400
401189165,01,4007688,015094,0,$250000.00,40.768207,-73.921400
401189165,01,4007688,015094,0,$250000.00,40.768207,-73.921400
401078212,01,4297965,015094,0,$20000.00,40.606018,-73.751235
401097567,01,4297965,015094,0,$60000.00,40.606018,-73.751235
401097727,01,4297965,059185,0,$10000.00,40.606018,-73.751235
401190279,01,4297965,015094,0,$100000.00,40.606018,-73.751235
401214716,01,4297965,065569,0,$250000.00,40.606018,-73.751235
401209982,01,4280539,015094,0,$125000.00,40.671862,-73.761108
401123583,01,4280539,015094,0,$100000.00,40.671862,-73.761108
401128365,01,4280539,065569,0,$15000.00,40.671862,-73.761108
401392275,01,4280539,015094,0,$14000.00,40.671862,-73.761108
401060775,01,4112347,059185,0,$100000.00,40.763445,-73.830046
401060908,01,4112347,059185,0,$25000.00,40.763445,-73.830046
401280065,01,4112347,075914,0,$136000.00,40.763445,-73.830046
401166242,01,4209575,015094,0,$75000.00,40.706648,-73.798015
401166251,01,4209575,065569,0,$25000.00,40.706648,-73.798015
401212825,01,4209575,000065,0,$350000.00,40.706648,-73.798015
401212834,01,4209575,075313,0,$25000.00,40.706648,-73.798015
401191312,01,4209575,015094,0,$100000.00,40.706648,-73.798015
401191571,01,4209575,075313,0,$50000.00,40.706648,-73.798015
401180351,01,4138361,015094,0,$250000.00,40.761572,-73.769165
401180672,01,4138361,065569,0,$50000.00,40.761572,-73.769165
401123592,01,4138361,000065,0,$350000.00,40.761572,-73.769165
401276374,01,4138361,015094,0,$200000.00,40.761572,-73.769165
401209937,01,4138361,075476,0,$60000.00,40.761572,-73.769165
401197913,01,4310514,015094,0,$50000.00,40.708690,-73.797980
401190260,01,4437288,015094,0,$100000.00,40.740386,-73.864810
401209250,01,4437288,015094,0,$45000.00,40.740386,-73.864810
401240297,01,4437288,015094,0,$100000.00,40.740386,-73.864810
401266116,01,4303358,015094,0,$130000.00,40.588507,-73.807298
401225795,01,4303358,015094,0,$120000.00,40.588507,-73.807298
401222681,01,4546126,015094,0,$95000.00,40.729596,-73.805201
401217615,01,4546126,015094,0,$75000.00,40.729596,-73.805201
401217580,01,4546126,015094,0,$65000.00,40.729596,-73.805201
401080245,01,4446140,024681,0,$100000.00,40.714494,-73.759859
401280056,01,4446140,075914,0,$215000.00,40.714494,-73.759859
500465230,01,5157181,015094,0,$100000.00,40.631174,-74.100855
500465249,01,5157181,059185,0,$25000.00,40.631174,-74.100855
102921572,01,1019460,052439,0,$60000.00,40.750745,-73.978666
102516145,01,1047434,014327,0,$15000.00,40.786982,-73.953604
102704352,01,1002714,258641,0,$75000.00,40.719786,-74.002450
102637899,01,1041353,258641,0,$75000.00,40.771641,-73.967193
102282815,01,1050361,027681,0,$40000.00,40.772665,-73.951318
102633795,01,1029644,027681,0,$75000.00,40.775731,-73.980777
102896083,01,1031607,027681,0,$75000.00,40.788063,-73.967315
102973089,01,1009622,014327,0,$150000.00,40.734970,-73.995266
102354159,01,1018991,014327,0,$100000.00,40.748711,-73.979327
102941827,01,1012229,048128,0,$375000.00,40.741467,-74.006618
102152796,01,1039834,019800,0,$10000.00,40.756391,-73.966251
401281233,01,4051254,014327,0,$160000.00,40.728995,-73.849383
102502374,01,1012378,047790,0,$60000.00,40.749860,-74.006291
102809579,01,1014958,017030,53696,$0.00,40.743808,-73.992912
102500241,01,1012229,048128,0,$50000.00,40.741467,-74.006618
